2731.5	30672.0
2735.08	30578.1
2738.5	30574.6
2747.33	30540.9
2748.33	30538.5
2755.42	30522.0
2769.67	30104.5
2793.33	29956.5
2826.17	29764.3
2832.67	29737.1
2834.75	29722.6
2834.83	29682.1
2835.42	29300.9
2850.17	29229.0
2853.92	29221.3
2860.17	29208.1
2868.42	29107.4
2873.5	28944.0
2888.0	28839.5
2905.17	28838.9
2912.17	28666.3
2916.0	28603.3
2924.08	28578.3
2933.17	28486.2
2933.33	28271.1
2958.5	28237.4
2965.42	28215.5
2970.83	28171.4
2973.42	27999.4
2993.33	27950.0
2996.75	27927.2
3001.42	27780.4
3002.08	27769.2
3006.42	27743.5
3022.58	27591.2
3023.92	27555.6
3028.0	27502.2
3037.08	27455.0
3049.33	27446.4
3052.83	27403.9
3061.83	27010.2
3075.92	27004.1
3082.92	26994.5
3086.33	26980.5
3093.92	26832.2
3106.08	26658.8
3117.42	26506.4
3118.92	26493.0
3120.83	26465.6
3153.17	26295.3
3167.42	26227.6
3176.25	26197.4
3186.5	26054.0
3196.42	26011.5
3200.92	25998.8
3216.83	25929.1
3218.75	25861.3
3224.42	25776.6
3233.17	25596.9
3244.25	25388.3
3252.08	25376.5
3274.83	24940.4
3285.67	24863.2
3305.75	24761.6
3328.58	24658.0
3335.5	24424.0
3341.33	24369.6
3363.33	24082.1
3390.25	24012.8
3404.5	24002.4
3424.42	23959.6
3425.75	23883.2
3427.17	23440.7
3427.75	23422.6
3463.17	23258.0
3480.25	23122.8
3487.67	23107.9
3491.83	22916.9
3499.42	22901.8
3520.42	22477.1
3545.17	22450.6
3551.08	22372.3
3551.33	22349.4
3580.58	22298.4
3585.33	22124.6
3603.83	22110.4
3605.42	21884.1
3612.5	21735.5
3636.5	21727.3
3638.5	21636.0
3647.58	21620.1
3651.08	21556.6
3659.5	21286.1
3671.5	21267.5
3683.5	21249.0
3686.58	21201.5
3701.0	21067.5
3713.0	21052.5
3724.25	21033.3
3725.25	21012.8
3731.0	20733.2
3750.5	20678.3
3761.75	20662.4
3765.25	20383.5
3767.0	20140.0
3791.25	20016.7
3802.0	19953.6
3830.5	19945.0
3837.75	19879.8
3844.0	19790.3
3858.0	19750.6
3871.5	19710.3
3882.75	19548.5
3888.25	19380.9
3922.0	19323.7
3938.5	18697.5
